latitude,longitude,Slope
33.39,126.705,0.031366214
33.39,126.715,0.013982909
33.39,126.725,0.037994921
33.39,126.735,0.037873279
33.39,126.745,0.031005466
33.39,126.755,0.102453925
33.39,126.765,0.012738861
33.39,126.775,0.021355467
33.39,126.785,0.038952265
33.39,126.795,0.009188962
33.39,126.805,0.0046802
33.39,126.815,0.001062755
33.39,126.825,0.00771173
33.39,126.835,0.018945629
33.39,126.845,0.024587242
33.39,126.855,0.073014505
33.39,126.865,0.041794453
33.39,126.875,0.023259673
33.39,126.885,0.016899772
33.39,126.895,0.028054018
33.39,126.905,0.005682331
33.4,126.225,0
33.4,126.235,0
33.4,126.245,0.014726121
33.4,126.255,0.010674858
33.4,126.265,0.038828608
33.4,126.275,0.022865159
33.4,126.285,0.028167918
33.4,126.295,0.029358786
33.4,126.305,0.033458944
33.4,126.315,0.036177702
33.4,126.325,0.026318779
33.4,126.335,0.020963926
33.4,126.345,0.031356737
33.4,126.355,0.037048463
33.4,126.365,0.040121898
33.4,126.375,0.045110408
33.4,126.385,0.052236147
33.4,126.395,0.030204127
33.4,126.405,0.108894996
33.4,126.415,0.073304281
33.4,126.425,0.035017963
33.4,126.435,0.036930658
33.4,126.445,0.077589929
33.4,126.455,0.049893707
33.4,126.465,0.060908794
33.4,126.475,0.102923572
33.4,126.485,0.159184739
33.4,126.495,0.245386928
33.4,126.505,0.1060118
33.4,126.515,0.156064898
33.4,126.525,0.15242435
33.4,126.535,0.175422937
33.4,126.545,0.100912735
33.4,126.555,0.12329708
33.4,126.565,0.111401185
33.4,126.575,0.133578986
33.4,126.585,0.079408601
33.4,126.595,0.063898899
33.4,126.605,0.075026944
33.4,126.615,0.015442339
33.4,126.625,0.091451474
33.4,126.635,0.043240298
33.4,126.645,0.014078325
33.4,126.655,0.056521349
33.4,126.665,0.034431938
33.4,126.675,0.046063446
33.4,126.685,0.04446375
33.4,126.695,0.015840413
33.4,126.705,0.01233319
33.4,126.715,0.007634685
33.4,126.725,0.026389215
33.4,126.735,0.076600969
33.4,126.745,0.017897319
33.4,126.755,0.027340874
33.4,126.765,0.023827359
33.4,126.775,0.001440068
33.4,126.785,0.022029707
33.4,126.795,0.078427047
33.4,126.805,0.017920611
33.4,126.815,0.014049299
33.4,126.825,0.041355986
33.4,126.835,0.01282617
33.4,126.845,0.028660931
33.4,126.855,0.008830866
33.4,126.865,0.029491337
33.4,126.875,0.008520314
33.4,126.885,0.007701005
33.4,126.895,0.010376077
33.4,126.905,0.007193325
33.41,126.225,0.112730764
33.41,126.235,0
33.41,126.245,0
33.41,126.255,0.0031777
33.41,126.265,0.021269174
33.41,126.275,0.011503708
33.41,126.285,0.022677679
33.41,126.295,0.018413411
33.41,126.305,0.030273231
33.41,126.315,0.04083959
33.41,126.325,0.014465139
33.41,126.335,0.029083287
33.41,126.345,0.019141259
33.41,126.355,0.044724993
33.41,126.365,0.045699239
33.41,126.375,0.074543007
33.41,126.385,0.021805184
33.41,126.395,0.013298304
33.41,126.405,0.037646621
33.41,126.415,0.052257538
33.41,126.425,0.051977843
33.41,126.435,0.115702718
33.41,126.445,0.038824305
33.41,126.455,0.046375994
33.41,126.465,0.042466465
33.41,126.475,0.042752884
33.41,126.485,0.086597823
33.41,126.495,0.151374236
33.41,126.505,0.083580196
33.41,126.515,0.079423673
33.41,126.525,0.087575682
33.41,126.535,0.123664945
33.41,126.545,0.08754658
33.41,126.555,0.062910616
33.41,126.565,0.094117381
33.41,126.575,0.051067963
33.41,126.585,0.058591608
33.41,126.595,0.106641911
33.41,126.605,0.113727361
33.41,126.615,0.102649838
33.41,126.625,0.023423476
33.41,126.635,0.039618753
33.41,126.645,0.038339697
33.41,126.655,0.034866039
33.41,126.665,0.019808711
33.41,126.675,0.011112524
33.41,126.685,0.087471657
33.41,126.695,0.030385744
33.41,126.705,0.010534543
33.41,126.715,0.024045371
33.41,126.725,0.015270702
33.41,126.735,0.018844906
33.41,126.745,0.020660527
33.41,126.755,0.031367559
33.41,126.765,0.01082096
33.41,126.775,0.018460564
33.41,126.785,0.019908266
33.41,126.795,0.032831274
33.41,126.805,0.028250534
33.41,126.815,0.012564425
33.41,126.825,0.066679507
33.41,126.835,0.019087208
33.41,126.845,0.016462464
33.41,126.855,0.005270473
33.41,126.865,0.027764926
33.41,126.875,0.016814405
33.41,126.885,0.017362339
33.41,126.895,0.014492879
33.41,126.905,0.011827183
33.42,126.225,0.000125021
33.42,126.235,0
33.42,126.255,0
33.42,126.265,0.015389665
33.42,126.275,0.009412388
33.42,126.285,0.013350525
33.42,126.295,0.008944483
33.42,126.305,0.117126919
33.42,126.315,0.018185508
33.42,126.325,0.023549471
33.42,126.335,0.035069183
33.42,126.345,0.027212586
33.42,126.355,0.02402745
33.42,126.365,0.037467435
33.42,126.375,0.075931899
33.42,126.385,0.10566204
33.42,126.395,0.051398173
33.42,126.405,0.072899558
33.42,126.415,0.059432298
33.42,126.425,0.034604799
33.42,126.435,0.050129991
33.42,126.445,0.04711394
33.42,126.455,0.065762572
33.42,126.465,0.062488869
33.42,126.475,0.055958249
33.42,126.485,0.048985254
33.42,126.495,0.0663298
33.42,126.505,0.08715912
33.42,126.515,0.067478754
33.42,126.525,0.119627059
33.42,126.535,0.065170996
33.42,126.545,0.051819637
33.42,126.555,0.116483413
33.42,126.565,0.068702444
33.42,126.575,0.085387632
33.42,126.585,0.085302487
33.42,126.595,0.061883859
33.42,126.605,0.051768556
33.42,126.615,0.056954283
33.42,126.625,0.015120834
33.42,126.635,0.021388138
33.42,126.645,0.029805668
33.42,126.655,0.03898973
33.42,126.665,0.024634495
33.42,126.675,0.015694737
33.42,126.685,0.011838185
33.42,126.695,0.009895443
33.42,126.705,0.012758306
33.42,126.715,0.018711859
33.42,126.725,0.014358572
33.42,126.735,0.009965894
33.42,126.745,0.018995984
33.42,126.755,0.024407981
33.42,126.765,0.006753621
33.42,126.775,0.025050443
33.42,126.785,0.012495439
33.42,126.795,0.027952278
33.42,126.805,0.005620189
33.42,126.815,0.026050422
33.42,126.825,0.011419739
33.42,126.835,0.005127954
33.42,126.845,0.019670326
33.42,126.855,0.008207669
33.42,126.865,0.011745342
33.42,126.875,0.010292316
33.42,126.885,0.029263726
33.42,126.895,0.009190902
33.42,126.905,0.011253677
33.42,126.915,0.000398545
33.43,126.255,0
33.43,126.265,0.018160656
33.43,126.275,0.010148337
33.43,126.285,0.017915554
33.43,126.295,0.006585715
33.43,126.305,0.021490617
33.43,126.315,0.017341848
33.43,126.325,0.021717498
33.43,126.335,0.029221576
33.43,126.345,0.033373181
33.43,126.355,0.029702596
33.43,126.365,0.033117812
33.43,126.375,0.044046134
33.43,126.385,0.037280846
33.43,126.395,0.023806036
33.43,126.405,0.056876916
33.43,126.415,0.032413203
33.43,126.425,0.064076997
33.43,126.435,0.058366302
33.43,126.445,0.038618065
33.43,126.455,0.030594094
33.43,126.465,0.045353141
33.43,126.475,0.042678215
33.43,126.485,0.065482676
33.43,126.495,0.109010458
33.43,126.505,0.031559624
33.43,126.515,0.050773319
33.43,126.525,0.049753577
33.43,126.535,0.048085764
33.43,126.545,0.064670369
33.43,126.555,0.026371226
33.43,126.565,0.037979614
33.43,126.575,0.050165702
33.43,126.585,0.067511834
33.43,126.595,0.049350351
33.43,126.605,0.066029519
33.43,126.615,0.088925608
33.43,126.625,0.025460185
33.43,126.635,0.146627441
33.43,126.645,0.019713722
33.43,126.655,0.025651086
33.43,126.665,0.005641714
33.43,126.675,0.015720945
33.43,126.685,0.008744047
33.43,126.695,0.120083354
33.43,126.705,0.036718179
33.43,126.715,0.020202605
33.43,126.725,0.017543169
33.43,126.735,0.029607065
33.43,126.745,0.013037007
33.43,126.755,0.005110089
33.43,126.765,0.101149805
33.43,126.775,0.030101171
33.43,126.785,0.025348999
33.43,126.795,0.035194218
33.43,126.805,0.038655955
33.43,126.815,0.021669615
33.43,126.825,0.009786613
33.43,126.835,0.018962799
33.43,126.845,0.014978472
33.43,126.855,0.005887551
33.43,126.865,0.004739179
33.43,126.875,0.003481976
33.43,126.885,0.005416829
33.43,126.895,0.016533352
33.43,126.905,0.018409472
33.43,126.915,0.014047736
33.43,126.925,0.009036445
33.43,126.935,0.024608277
33.44,126.265,0
33.44,126.275,0.001046801
33.44,126.285,0.014448418
33.44,126.295,0.02155331
33.44,126.305,0.050692126
33.44,126.315,0.007467327
33.44,126.325,0.018053755
33.44,126.335,0.042751964
33.44,126.345,0.033292521
33.44,126.355,0.050742153
33.44,126.365,0.038849335
33.44,126.375,0.038048875
33.44,126.385,0.043970633
33.44,126.395,0.03910796
33.44,126.405,0.052601207
33.44,126.415,0.041123152
33.44,126.425,0.072915874
33.44,126.435,0.08543589
33.44,126.445,0.057261735
33.44,126.455,0.060646404
33.44,126.465,0.051409017
33.44,126.475,0.073977806
33.44,126.485,0.054643773
33.44,126.495,0.051221676
33.44,126.505,0.053400699
33.44,126.515,0.051841203
33.44,126.525,0.059796914
33.44,126.535,0.050145373
33.44,126.545,0.040398195
33.44,126.555,0.048669606
33.44,126.565,0.09823098
33.44,126.575,0.056916986
33.44,126.585,0.058370341
33.44,126.595,0.054542881
33.44,126.605,0.040525746
33.44,126.615,0.021988766
33.44,126.625,0.064890027
33.44,126.635,0.185904458
33.44,126.645,0.030307299
33.44,126.655,0.0277339
33.44,126.665,0.040856536
33.44,126.675,0.01603106
33.44,126.685,0.021651277
33.44,126.695,0.013446744
33.44,126.705,0.01452638
33.44,126.715,0.055751313
33.44,126.725,0.019180428
33.44,126.735,0.013682462
33.44,126.745,0.013486249
33.44,126.755,0.01565478
33.44,126.765,0.064492367
33.44,126.775,0.03050082
33.44,126.785,0.050135378
33.44,126.795,0.007953453
33.44,126.805,0.014171286
33.44,126.815,0.00618647
33.44,126.825,0.02828999
33.44,126.835,0.009785372
33.44,126.845,0.022164578
33.44,126.855,0.005143272
33.44,126.865,0.008169232
33.44,126.875,0.015437113
33.44,126.885,0.012656683
33.44,126.895,0.026274985
33.44,126.905,0.066631243
33.44,126.915,0.0026755
33.44,126.925,0.001289293
33.44,126.935,0
33.45,126.275,0
33.45,126.285,0
33.45,126.295,0
33.45,126.305,0.019521998
33.45,126.315,0.023095405
33.45,126.325,0.101167709
33.45,126.335,0.017228868
33.45,126.345,0.029474502
33.45,126.355,0.058070801
33.45,126.365,0.049841177
33.45,126.375,0.012877363
33.45,126.385,0.026662068
33.45,126.395,0.030570097
33.45,126.405,0.041040506
33.45,126.415,0.031792346
33.45,126.425,0.019912919
33.45,126.435,0.030478701
33.45,126.445,0.040974185
33.45,126.455,0.037728272
33.45,126.465,0.057032119
33.45,126.475,0.058163524
33.45,126.485,0.028663957
33.45,126.495,0.047428325
33.45,126.505,0.038629733
33.45,126.515,0.030489817
33.45,126.525,0.044473629
33.45,126.535,0.045430217
33.45,126.545,0.086957693
33.45,126.555,0.034423698
33.45,126.565,0.040232252
33.45,126.575,0.033830948
33.45,126.585,0.03119155
33.45,126.595,0.039763555
33.45,126.605,0.031557929
33.45,126.615,0.03505696
33.45,126.625,0.033744052
33.45,126.635,0.030802809
33.45,126.645,0.048165198
33.45,126.655,0.021844892
33.45,126.665,0.021755405
33.45,126.675,0.017620442
33.45,126.685,0.05473033
33.45,126.695,0.147812963
33.45,126.705,0.028531477
33.45,126.715,0.086703308
33.45,126.725,0.033179171
33.45,126.735,0.01790766
33.45,126.745,0.034973994
33.45,126.755,0.065025233
33.45,126.765,0.030392922
33.45,126.775,0.020525526
33.45,126.785,0.018621663
33.45,126.795,0.088447645
33.45,126.805,0.113555357
33.45,126.815,0.011795227
33.45,126.825,0.031015286
33.45,126.835,0.004693059
33.45,126.845,0.024094613
33.45,126.855,0.014362828
33.45,126.865,0.02927191
33.45,126.875,0.029960182
33.45,126.885,0.016621206
33.45,126.895,0.007564728
33.45,126.905,0.013744209
33.45,126.915,0.00579083
33.45,126.925,0.003981852
33.46,126.305,0
33.46,126.315,0.017622303
33.46,126.325,0.012844044
33.46,126.335,0.078342713
33.46,126.345,0.037124664
33.46,126.355,0.040400948
33.46,126.365,0.016779935
33.46,126.375,0.019627109
33.46,126.385,0.024287235
33.46,126.395,0.026160086
33.46,126.405,0.032445725
33.46,126.415,0.018585524
33.46,126.425,0.038668182
33.46,126.435,0.018359682
33.46,126.445,0.038506433
33.46,126.455,0.038248278
33.46,126.465,0.066839024
33.46,126.475,0.073697239
33.46,126.485,0.055987034
33.46,126.495,0.031299442
33.46,126.505,0.067729384
33.46,126.515,0.026625102
33.46,126.525,0.053267654
33.46,126.535,0.039681233
33.46,126.545,0.034525219
33.46,126.555,0.035990849
33.46,126.565,0.026866285
33.46,126.575,0.049431887
33.46,126.585,0.057801079
33.46,126.595,0.061801285
33.46,126.605,0.052316647
33.46,126.615,0.074252926
33.46,126.625,0.077518485
33.46,126.635,0.037681226
33.46,126.645,0.037428133
33.46,126.655,0.034917805
33.46,126.665,0.012771963
33.46,126.675,0.013681003
33.46,126.685,0.014916986
33.46,126.695,0.0510826
33.46,126.705,0.017637799
33.46,126.715,0.021459021
33.46,126.725,0.018223196
33.46,126.735,0.017149134
33.46,126.745,0.019883627
33.46,126.755,0.067918636
33.46,126.765,0.056105286
33.46,126.775,0.008217069
33.46,126.785,0.035561338
33.46,126.795,0.095660523
33.46,126.805,0.012403727
33.46,126.815,0.012526897
33.46,126.825,0.004445206
33.46,126.835,0.102543771
33.46,126.845,0.035863705
33.46,126.855,0.030753126
33.46,126.865,0.009245511
33.46,126.875,0.02048772
33.46,126.885,0.02402945
33.46,126.895,0.012143961
33.46,126.905,0.006071708
33.46,126.915,0.003585228
33.46,126.925,0.000264526
33.46,126.935,0.046578582
33.46,126.945,0.140024826
33.47,126.305,0
33.47,126.315,0.010218371
33.47,126.325,0.000882433
33.47,126.335,4.47E-05
33.47,126.345,0.04775846
33.47,126.355,0.016840393
33.47,126.365,0.018738916
33.47,126.375,0.04985648
33.47,126.385,0.007851938
33.47,126.395,0.016244125
33.47,126.405,0.034385029
33.47,126.415,0.035914768
33.47,126.425,0.021996906
33.47,126.435,0.039218474
33.47,126.445,0.029828852
33.47,126.455,0.018871052
33.47,126.465,0.030750893
33.47,126.475,0.047137685
33.47,126.485,0.027275683
33.47,126.495,0.064424902
33.47,126.505,0.018181717
33.47,126.515,0.023730883
33.47,126.525,0.028879048
33.47,126.535,0.026220748
33.47,126.545,0.032146543
33.47,126.555,0.023971844
33.47,126.565,0.034178857
33.47,126.575,0.021623401
33.47,126.585,0.038322095
33.47,126.595,0.041606855
33.47,126.605,0.083385341
33.47,126.615,0.027969627
33.47,126.625,0.020252055
33.47,126.635,0.028826199
33.47,126.645,0.03016687
33.47,126.655,0.032692146
33.47,126.665,0.018628914
33.47,126.675,0.02627713
33.47,126.685,0.030681096
33.47,126.695,0.03167668
33.47,126.705,0.023883579
33.47,126.715,0.016151153
33.47,126.725,0.007066133
33.47,126.735,0.024036776
33.47,126.745,0.011836899
33.47,126.755,0.063885942
33.47,126.765,0.052566037
33.47,126.775,0.022810128
33.47,126.785,0.012568127
33.47,126.795,0.017362099
33.47,126.805,0.006029871
33.47,126.815,0.013653412
33.47,126.825,0.006341321
33.47,126.835,0.018155513
33.47,126.845,0.028557025
33.47,126.855,0.120464973
33.47,126.865,0.01697698
33.47,126.875,0.009635814
33.47,126.885,0.026902061
33.47,126.895,0.011573234
33.47,126.905,0.008269863
33.47,126.915,0.002039023
33.47,126.925,0.006872095
33.47,126.935,0.023846965
33.47,126.945,0
33.48,126.345,0
33.48,126.355,0.006573064
33.48,126.365,0.009478983
33.48,126.375,0.019799445
33.48,126.385,0.014272565
33.48,126.395,0.044728421
33.48,126.405,0.030856056
33.48,126.415,0.045770913
33.48,126.425,0.023360813
33.48,126.435,0.035895701
33.48,126.445,0.020826899
33.48,126.455,0.01349524
33.48,126.465,0.02551233
33.48,126.475,0.023428299
33.48,126.485,0.023182061
33.48,126.495,0.016349517
33.48,126.505,0.129892707
33.48,126.515,0.041478228
33.48,126.525,0.021742286
33.48,126.535,0.042704687
33.48,126.545,0.020908043
33.48,126.555,0.03582146
33.48,126.565,0.029177861
33.48,126.575,0.026924176
33.48,126.585,0.026350301
33.48,126.595,0.045778133
33.48,126.605,0.056083351
33.48,126.615,0.079403579
33.48,126.625,0.039663792
33.48,126.635,0.022188224
33.48,126.645,0.031869058
33.48,126.655,0.055192936
33.48,126.665,0.056237701
33.48,126.675,0.067281939
33.48,126.685,0.106763288
33.48,126.695,0.064987071
33.48,126.705,0.030384744
33.48,126.715,0.130006164
33.48,126.725,0.068931073
33.48,126.735,0.029569989
33.48,126.745,0.021434199
33.48,126.755,0.051085368
33.48,126.765,0.038376823
33.48,126.775,0.045963064
33.48,126.785,0.044110775
33.48,126.795,0.01532139
33.48,126.805,0.03317263
33.48,126.815,0.047938574
33.48,126.825,0.168935955
33.48,126.835,0.019764373
33.48,126.845,0.020318808
33.48,126.855,0.013420927
33.48,126.865,0.02109083
33.48,126.875,0.012180481
33.48,126.885,0.035123449
33.48,126.895,0.010338433
33.48,126.905,0.002534269
33.48,126.915,0.000250608
33.48,126.925,5.30E-06
33.48,126.935,5.71E-05
33.49,126.375,0
33.49,126.385,0.013140785
33.49,126.395,0
33.49,126.405,0
33.49,126.415,0.016035728
33.49,126.425,0.011367612
33.49,126.435,0.020884486
33.49,126.445,0.029209459
33.49,126.455,0.009980222
33.49,126.465,0.017273163
33.49,126.475,0.013238648
33.49,126.485,0.011399009
33.49,126.495,0.023445033
33.49,126.505,0.047264066
33.49,126.515,0.019966517
33.49,126.525,0.023919333
33.49,126.535,0.020706201
33.49,126.545,0.020786926
33.49,126.555,0.016613299
33.49,126.565,0.015571595
33.49,126.575,0.013375564
33.49,126.585,0.014055265
33.49,126.595,0.017528839
33.49,126.605,0.024299812
33.49,126.615,0.041710213
33.49,126.625,0.026794873
33.49,126.635,0.032084826
33.49,126.645,0.031166954
33.49,126.655,0.047937635
33.49,126.665,0.048212186
33.49,126.675,0.043075182
33.49,126.685,0.033481151
33.49,126.695,0.021988289
33.49,126.705,0.03646379
33.49,126.715,0.190372586
33.49,126.725,0.037226401
33.49,126.735,0.035962127
33.49,126.745,0.030744541
33.49,126.755,0.021811713
33.49,126.765,0.016251031
33.49,126.775,0.029756911
33.49,126.785,0.027056335
33.49,126.795,0.014299249
33.49,126.805,0.024948085
33.49,126.815,0.019800924
33.49,126.825,0.031748746
33.49,126.835,0.01325879
33.49,126.845,0.011390153
33.49,126.855,0.023988433
33.49,126.865,0.008800026
33.49,126.875,0.015189672
33.49,126.885,0.025608376
33.49,126.895,0.005163518
33.49,126.905,0.002266135
33.49,126.915,3.92E-05
33.49,126.965,0.194949418
33.5,126.405,0
33.5,126.415,0
33.5,126.425,0
33.5,126.435,0
33.5,126.445,0.004579094
33.5,126.455,0.015972046
33.5,126.465,0.027329242
33.5,126.475,0.028609056
33.5,126.485,0.013184783
33.5,126.495,0.041130047
33.5,126.505,0.01149579
33.5,126.515,0.010583355
33.5,126.525,0.007567245
33.5,126.535,0.028826222
33.5,126.545,0.014393734
33.5,126.555,0.017072773
33.5,126.565,0.01453965
33.5,126.575,0.05811815
33.5,126.585,0.040928889
33.5,126.595,0.026919959
33.5,126.605,0.023474772
33.5,126.615,0.025971899
33.5,126.625,0.048164703
33.5,126.635,0.031934902
33.5,126.645,0.047996271
33.5,126.655,0.013688723
33.5,126.665,0.034152608
33.5,126.675,0.0397483
33.5,126.685,0.024689609
33.5,126.695,0.042821821
33.5,126.705,0.075255774
33.5,126.715,0.037692104
33.5,126.725,0.043029059
33.5,126.735,0.028723596
33.5,126.745,0.03778699
33.5,126.755,0.016611075
33.5,126.765,0.026238333
33.5,126.775,0.016675955
33.5,126.785,0.012985361
33.5,126.795,0.101079471
33.5,126.805,0.03238887
33.5,126.815,0.011160966
33.5,126.825,0.025515804
33.5,126.835,0.017493162
33.5,126.845,0.023395507
33.5,126.855,0.013069098
33.5,126.865,0.020383846
33.5,126.875,0.017954683
33.5,126.885,0.014064129
33.5,126.895,0.017808639
33.5,126.905,0.158019185
33.5,126.915,0.00184279
33.5,126.945,0.027912363
33.5,126.955,0.016517349
33.5,126.965,0.048852887
33.5,126.975,0
33.51,126.455,0
33.51,126.465,0.004282403
33.51,126.475,0.015211398
33.51,126.485,0.014984962
33.51,126.495,0.005279424
33.51,126.505,0.008591469
33.51,126.515,0.02818891
33.51,126.525,0.039574191
33.51,126.535,0.029530613
33.51,126.545,0.01502586
33.51,126.555,0.025022279
33.51,126.565,0.051960465
33.51,126.575,0.01704341
33.51,126.585,0.007604275
33.51,126.595,0.0291231
33.51,126.605,0.026250754
33.51,126.615,0.024800835
33.51,126.625,0.048966035
33.51,126.635,0.031517804
33.51,126.645,0.012032074
33.51,126.655,0.014115454
33.51,126.665,0.020683121
33.51,126.675,0.009865874
33.51,126.685,0.014713266
33.51,126.695,0.030969502
33.51,126.705,0.028338844
